season,episode,character,dialogue
1,Pilot,Principal Vagina,"Hello? Mrs. Smith? This is Principal Vagina, no relation. I wonder if you and Morty's father might be able to have a chat with me this afternoon?"
1,Pilot,Rick,"Morty, oh, you really d-did a number on  your legs right now. You know, you got to turn  the shoes on, Morty, for them to work. Yeah, look I turned mine on. I had no problem getting down here. It was a leisurely breeze."
1,Pilot,Morty,"I'm in a lot of pain, Rick!"
1,Pilot,Rick,"Yeah, I can see that. But do you think you'll still be able to help me collect my seeds, Morty?"
1,Pilot,Morty,"Are you kidding me?! That's it, Rick! That's the last straw! I can't believe this! I'm sitting here with both of my legs broken, and you're still asking me about getting those seeds?! Ooh! Ow! Oh! Y-y-you're a monster. Y-you're like Hitler, but-but even Hitler cared about Germany or something."
1,Pilot,Rick,"Okay, hold on just a second, Morty."
1,Pilot,Morty,Ooh! Ohh! Ooh! Hnngh! Hoo! Ooh! Ohh! Aaaaagh! Oooooh!
1,Pilot,Morty,"Ooh, Ohh, Ooh. Wow, Rick. That stuff just healed my broken legs instantly. I mean, I've never felt so good in my life. Thank you."
1,Pilot,Rick,"Don't worry about it, Morty. Just come help me get these seeds, all right, buddy?"
1,Pilot,Morty,"Sure thing, Rick."
1,Pilot,Rick,"Not that you asked, Morty, but what just happened there is I went into a future dimension with such advanced medicine that they had broken-leg serum at every corner drugstore.  The stuff was all over the place, Morty."
1,Pilot,Morty,"Wow, that's pretty crazy, Rick."
1,Pilot,Rick,"There's just one problem, Morty one little hang-up. The dimension I visited was so advanced, that  they had also halted the aging process, and everyone there was young, Morty, and they had been forever. I was the only old person there, Morty.  It was like I was some sort of, you know, celebrity, walking around. I-I was fascinating to them. There were a lot of attractive women there, Morty, and they-they-they¡ª they all wanted time with me. I had a lot of fun with a lot of young ladies, but I spent so much time there, my interdimensional portal device it's got no charge left, Morty. It's got no charge left."
1,Pilot,Morty,What?!
1,Pilot,Rick,"It's as good as garbage, Morty. It's not gonna work anymore, Morty."
1,Pilot,Morty,"Oh, geez, Rick, that's not good. W-what are we gonna do? I-I have to be back at school right now. How are we gonna get back home?"
1,Pilot,Rick,"There's ways to get back home, Morty. It's just it's just gonna be a little bit of a hassle. We're gonna have to go through interdimensional customs, so you're gonna have to do me a real solid."
1,Pilot,Morty,Uh-oh.
1,Pilot,Rick,"When we get to customs, I'm gonna need you to take these seeds into the bathroom, and I'm gonna need you to put them way up inside your butthole, Morty."
1,Pilot,Morty,In my butt?
1,Pilot,Rick,"Put them way up inside there, as far as they can fit."
1,Pilot,Morty,"Oh, geez, Rick. I really don't want to have to do that."
1,Pilot,Rick,"Well, somebody's got to do it, Morty. Th-these seeds aren't gonna get through customs unless they're in someone's rectum, Morty"
1,Pilot,Morty,Uuuh.
1,Pilot,Rick,"And they'll fall right out of mine. I've done this too many times, Morty. I mean, you're young. Y-y-you've got your whole life ahead of you, and your anal cavity is still taut, yet malleable. You got to do it for grandpa, Morty. Y-  you've got to put these seeds inside your butt."
1,Pilot,Morty,In my butt?
1,Pilot,Rick,"Come on, Morty. Please, Morty. You have to do it, Morty."
1,Pilot,Morty,"Oh, man."
1,Pilot,Principal Vagina,"The fact is, your son, Morty, has attended this school for a total of seven hours over the last two months."
1,Pilot,Beth,What? Why didn't you notify us?
1,Pilot,Principal Vagina,I done been notifying you. Have you not been getting the messages I've been leaving with Morty's grandfather?
1,Pilot,Jerry,"Boom! Told you! In your face! He is ruining our child! Wait, what am I celebrating?"
1,Pilot,Principal Vagina,"Yeah, see, I thought something was fishy there, because it's usually Morty's grandpa that's taking him out of school."
1,Pilot,Beth,Summer?
1,Pilot,Summer,What kind of God lets this happen?
1,Pilot,Principal Vagina,We had a little incident. A student was frozen to death.  And there's no evidence that a Latino student did it! Everyone wants to take this to a racial place. I won't let them.
1,Pilot,Announcer,The glarp zone is for flarping and unglarping only.
1,Pilot,Announcer,The glarp zone is for flarping and unglarping only.
1,Pilot,Rick,"I don't like it here, Morty. I can't abide bureaucracy. I don't like being told where to go and what to do. I consider it a violation. Did you get those seeds all the way up your butt?"
1,Pilot,Morty,"Yeah, Rick. Let's just get this over with, okay? I mean, these things are pointy. They hurt."
1,Pilot,Rick,"That means they're good ones. You're a good kid, Morty. Those mega seeds are super valuable to my work. You've been a huge help to me. I'm gonna be able to do a-"
1,Pilot,Rick,Why does he have to go over there?
1,Pilot,Rick,What new-  what new machine?
1,Pilot,Rick,"Run, Morty! Run!"
1,Pilot,Morty,Aaaaaah!
1,Pilot,Morty,Ohhhhh!
1,Pilot,Morty,Ohhhhhh!
1,Pilot,Morty,Aaaaah!
1,Pilot,Rick,Don't think about it!
1,Pilot,Rick,"Ooh! Oh, nice, Morty! The student becomes the teacher."
1,Pilot,Morty,Whoooooo!
1,Pilot,Rick,"I need to type in the coordinates to our home world, Morty. Cover me."
1,Pilot,Morty,"Oh, man. I mean, you know, I-I don't want to shoot nobody."
1,Pilot,Rick,"They're just robots, Morty! It's okay to shoot them! They're robots!"
1,Pilot,Morty,"They're not robots, Rick!"
1,Pilot,Rick,"It's a figure of speech, Morty. They're bureaucrats. I don't respect them. Just keep shooting, Morty. You have no idea what prison is like here!"
1,Pilot,Morty,Holy crap! This is insane!
1,Pilot,Rick,"Come on, Morty! We got to get the hell out of here!"
1,Pilot,Jessica,Wow. Did you just come into the cafeteria through a portal?
1,Pilot,Morty,"Uh, yeah. Well, you know, my-my Ferrari's in the shop.  Just kidding."
1,Pilot,Jessica,"You're Morty, right?"
1,Pilot,Morty,Yeah.
1,Pilot,Rick,"You can get his number later. Come on, Morty. We got to get out of here. You got to get those seeds out of your ass."
1,Pilot,Jerry,"Oh, look, honey. It's our son with Albert Ein-douche."
1,Pilot,Beth,What?
1,Pilot,Jerry,"I'm an angry father, not an improviser."
1,Pilot,Rick,"Oh, hi, Jerry. Oh, my goodness, Morty! What are you doing out of class? We talked about this. Your-your parents and I are very disappointed in-in this behavior... No? No takers?"
1,Pilot,Rick,You guys should really not be touching that stuff. It's beyond your reasoning.
1,Pilot,Jerry,You're beyond our reasoning!
1,Pilot,Rick,Takes one to know one.
1,Pilot,Beth,"Dad, how could you make my son miss an entire semester of school? I mean, it's not like he's a hot girl. He can't just bail on his life and set up shop in someone else's."
1,Pilot,Rick,What what are you guys doing with my stuff?
1,Pilot,Beth,We're moving you to a nursing home.
1,Pilot,Rick,"A nursing home? What are what are you, nuts? I'm a genius. I build robots for fun."
1,Pilot,Jerry,"Well, now you can build baskets and watch Paul Newman movies on VHS and mentally scar the Boy Scouts every Christmas."
1,Pilot,Beth,What does that mean?
1,Pilot,Jerry,It's personal.
1,Pilot,Morty,"Dad, mom, come on. Rick just needed my help is all."
1,Pilot,Jerry,"Morty, stay out of this. You are obviously not capable of judging these situations on your own."
1,Pilot,Rick,What are you trying to say about Morty? That he's stupid or something?
1,Pilot,Beth,"Oh, don't high-road us, dad. You know fully well that Morty is the last child that needs to be missing classes."
1,Pilot,Rick,I-I-I don't know what you mean by that. Can can can you be a little bit more specific?
1,Pilot,Jerry,"Oh, for crying out¡ªhe's got some kind of disability or something. Is that what you want us to say?"
1,Pilot,Morty,I do?
1,Pilot,Jerry,"Well, duh doy, son. Look, I love you, Morty, but we both know you're not as fast as the other kids, and if you want to compete in this world, you got to work twice as hard."
1,Pilot,Morty,"Aw, geez, dad. Y-you know, that's a lot to drop on a kid all at once."
1,Pilot,Rick,"Morty, t-tell your parents the square root of pi."
1,Pilot,Morty,"Oh, come on, Rick. You know I can't."
1,Pilot,Rick,"The square root of Pi, Morty. Go!"
1,Pilot,Morty,1.77245385... Whoa!
1,Pilot,Beth,What the hell?
1,Pilot,Jerry,Holy crap. He's right.
1,Pilot,Rick,"Morty, tell your parents the first law of Thermodynamics."
1,Pilot,Morty,"""The increment in the internal energy of a system is equal to the increment of heat supplied to the system."" Wow! I'm so smart!"
1,Pilot,Jerry,But¡ª
1,Pilot,Rick,I told the both of you school is stupid. It's not how you learn things. Morty's a gifted child. He has a special mind. That's why he's my little helper. He's like me. He's gonna be doing great science stuff later in his life. He's too smart for school. He needs to keep hanging out and helping me.
1,Pilot,Beth,"Jerry, I don't want whatever's happening here to stop."
1,Pilot,Jerry,"No, I-I understand. Uh, maybe we overreacted. But he has to keep going to school."
1,Pilot,Rick,"Okay, Jerry. You drive a hard bargain, but what am I supposed to do? Say no? You-you really wear the pants around here. I just want you to know, between us, from now on, it's gonna be clear communication."
1,Pilot,Summer,Frank Palicky was frozen to death today!
1,Pilot,Rick,No idea what you're talking about.
1,Pilot,Jerry,"Okay. Well, uh, Morty, it's your bedtime in an hour. Don't stay up all night again. This is good, though. This can work. I think we can be a family and now, Beth, if you'll have me, I would love to have you."
1,Pilot,Beth,You know what? Okay.
1,Pilot,Morty,"Holy cow, Rick. I didn't know hanging out with you was making me smarter."
1,Pilot,Rick,"Full disclosure, Morty it's not. Temporary superintelligence is just a side effect of the mega seeds dissolving in your rectal cavity."
1,Pilot,Morty,"Aw, man."
1,Pilot,Rick,"Yeah, and once those seeds wear off, you're gonna lose most of your motor skills, and you're also gonna lose a significant amount of brain functionality for 72 hours, Morty."
1,Pilot,Morty,"Ohh, man.  Oh, geez! Ohh."
1,Pilot,Rick,"I'm sorry, Morty. It's a bummer. In reality, you're as dumb as they come and I needed those seeds real bad, and I had to give them up just to get your parents off my back, so now we're gonna have to go get more adventures.  And then we're gonna go on even more adventures after that, Morty and you're gonna keep your mouth shut about it, Morty, because the world is full of idiots that don't understand what's important, and they'll tear us apart, Morty but if you stick with me, I'm gonna accomplish great things, Morty, and you're gonna be part of them, and together, we're gonna run around, Morty. We're gonna do all kinds of wonderful things, Morty. Just you and me, Morty. The outside world is our enemy, Morty. We're the only friends we've got, Morty. It's just Rick and Morty. Rick and Morty and their adventures, Morty. Rick and Morty forever and forever. Morty's things. Me and Rick and Morty running around, and Rick and Morty time. All day long, forever. All a hundred days. Rick and Morty forever 100 times. Over and over, rickandmortyadventures.com. All 100 years. Every minute, rickandmorty.com."
1,Lawnmower Dog,Jerry,What? Why are you looking at me? You want to go outside? Outside?
1,Lawnmower Dog,Jerry,Outside?
1,Lawnmower Dog,Jerry,Are you kidding me?! Come on!
1,Lawnmower Dog,Summer,"Oh, my God."
1,Lawnmower Dog,Morty,What's wrong?
1,Lawnmower Dog,Jerry,Your idiot dog!
1,Lawnmower Dog,Morty,"Oh, he he didn't mean it, dad. Did you, snuffles? You're a good boy."
1,Lawnmower Dog,Jerry,"Don't praise him now, Morty! He just peed on the carpet! Bad dog! Bad!"
1,Lawnmower Dog,Rick,"Morty, come on. I need your help tonight."
1,Lawnmower Dog,Jerry,"Hey, wait, hold on a second, Rick. You wouldn't by any chance have some sort of crazy science thing you could whip up that might help make this dog a little smarter, would you?"
1,Lawnmower Dog,Rick,"I thought the whole point of having a dog was to feel superior, Jerry. If I were you, I wouldn't pull that thread. Come on, Morty."
1,Lawnmower Dog,Jerry,"Listen, Rick, if you're gonna stay here rent-free and use my son for your stupid science, the least you could do is put a little bit of it to use for the family. You make that dog smart or Morty's grounded!"
1,Lawnmower Dog,Summer,Ha-ha!
1,Lawnmower Dog,Morty,"Aw, man!"
1,Lawnmower Dog,Rick,"Boy, you really got me up against a wall this time, Jerry."
1,Lawnmower Dog,Rick,"All right, Ruffles What's his name?"
1,Lawnmower Dog,Morty,Snuffles.
1,Lawnmower Dog,Rick,"Snuffles, shake."
1,Lawnmower Dog,Rick,Roll over.
1,Lawnmower Dog,Rick,Go to the bathroom.
1,Lawnmower Dog,Jerry,Holy crap!
1,Lawnmower Dog,Summer,No way.
1,Lawnmower Dog,Rick,"Yeah, you're at the top of your game now, Jerry. Have fun. Come on, Morty."
1,Lawnmower Dog,Morty,"That was fantastic, Rick!"
1,Lawnmower Dog,Rick,"Yeah, Morty, if you like that, boy, you're you're really going to flip your lid over this one."
1,Lawnmower Dog,Morty,W-w-w-what is it?
1,Lawnmower Dog,Rick,"It's a device, Morty, that when you put it in your ear, you can enter people's dreams, Morty. It's just like that movie that you keep crowing about."
