season,episode,character,dialogue
6,Full Meta Jackrick,Joseph Campbell,Well I feel bad. I kinda pressured you into trying-
6,Full Meta Jackrick,Rick,You calling me a pussy?
6,Full Meta Jackrick,Joseph Campbell,I said I feel bad.
6,Full Meta Jackrick,Joseph Campbell,This is a map to a region rich narrative ore. I wish you the best of luck.
6,Full Meta Jackrick,Rick,Faster Morty! I'd help but I can't blister my inventing hands.
6,Full Meta Jackrick,Morty,How long will it take?
6,Full Meta Jackrick,Rick,Years.
6,Full Meta Jackrick,Joseph Campbell,You can live in my wood shed. Just don't open the door after dark.
6,Full Meta Jackrick,Morty,Why not?
6,Full Meta Jackrick,Person at the door,Come out you communist Jews!
6,Full Meta Jackrick,Rick,"Dude, maybe I'm not an alcoholic."
6,Full Meta Jackrick,Morty,I know right.
6,Full Meta Jackrick,Person at the door,You fucking Back to the Future ripoffs!
6,Full Meta Jackrick,Rick,It's ready.
6,Full Meta Jackrick,Morty,"Rick, I should stay."
6,Full Meta Jackrick,Rick,Why?
6,Full Meta Jackrick,Morty,I'm pregnant.
6,Full Meta Jackrick,Morty,What are you doing? It wasn't him Rick.
6,Full Meta Jackrick,Rick,Well then who?
6,Full Meta Jackrick,Previous Leon,Me! I never left! But you had to think all this had happened to make that.
6,Full Meta Jackrick,Rick,So I can take this through the titles.
6,Full Meta Jackrick,Previous Leon,If you hang on tight.
6,Full Meta Jackrick,Morty,What about my beard and unborn child?
6,Full Meta Jackrick,Previous Leon,Let them go.
6,Full Meta Jackrick,Rick,Thank you Leon.
6,Full Meta Jackrick,Joseph Campbell,"When you get home Rick, do some classic adventures. Like season 1-"
6,Full Meta Jackrick,Rick,I'm so sick of that fucking note. What the fuck does it even mean?
6,Full Meta Jackrick,Story Lord,"Now one last time, what's my motivation?"
6,Full Meta Jackrick,Writer,Motivation. This machine will siphon it from everyone in the universe.
6,Full Meta Jackrick,Story Lord,Perfect! Green lit! Launch it!
6,Full Meta Jackrick,Story Lord,"Yes, it's working! I can feel it! Something I'm doing is actually affecting someone!"
6,Full Meta Jackrick,Worker #1,I don't wanna work anymore.
6,Full Meta Jackrick,Worker #2,"I do, but there's no excuse to not practice guitar."
6,Full Meta Jackrick,Putter,Why don't we write any number down on the score sheet?
6,Full Meta Jackrick,Person watching Putter,Why even do that?
6,Full Meta Jackrick,Worker #3,Wait you have to register?
6,Full Meta Jackrick,Story Lord,Yes! I can feel it! I'm so motivated! I want a lot!
6,Full Meta Jackrick,Rick,Story time's over.
6,Full Meta Jackrick,Story Lord,Hardly your decision.
6,Full Meta Jackrick,Rick,Did you seriously double down on motivation as your motivation?
6,Full Meta Jackrick,Writer,It's a good idea!
6,Full Meta Jackrick,Morty,"There's no such thing. There's joyful and there's joyless, and we've had our fill of one."
6,Full Meta Jackrick,Rick,"Morty, make that sweaty writer stop working, while I kill off this character."
6,Full Meta Jackrick,Story Lord,I have never been more driven to destroy someone!
6,Full Meta Jackrick,Rick,"Yeah, well I'm driven to lower my blood sugar, but guess who's getting tacos after he kicks your ass?"
6,Full Meta Jackrick,Rick,So you're jacked. Who cares?
6,Full Meta Jackrick,Story Lord,Cum gutters.
6,Full Meta Jackrick,Rick,I don't like that phrase.
6,Full Meta Jackrick,Story Lord,I don't take notes.
6,Full Meta Jackrick,Story Lord,You can't beat me Rick.  I have one million times your motivation.
6,Full Meta Jackrick,Rick,So do those guys with the cell phone kiosks at the mall.
6,Full Meta Jackrick,Story Lord,The hair is wrong.
6,Full Meta Jackrick,Rick,Like you'd be picky about licensing.
6,Full Meta Jackrick,Story Lord,Actually I do. I happen believe that-
6,Full Meta Jackrick,Rick,You can do that?
6,Full Meta Jackrick,Story Lord,You gotta want it.
6,Full Meta Jackrick,Morty,Come on. Just stop. I-I don't wanna fight you.
6,Full Meta Jackrick,Writer,"Kid, I'm a writer that ruined something successful. So if you want me to give it up, you're gonna need a black belt or a great pair of tits."
6,Full Meta Jackrick,Morty,Yeah well I don't have those.
6,Full Meta Jackrick,Writer,"In the mythical sense, I am both."
6,Full Meta Jackrick,Morty,Joseph Campbell?
6,Full Meta Jackrick,Writer,Nice try. He died in the 80s.
6,Full Meta Jackrick,Joseph Campbell,Only you can see and hear me Morty. Just repeat after what I tell you.
6,Full Meta Jackrick,Morty,"Okay.  Sir, you're only proud of your creation's success, because you want to be creative, but creation doesn't happen through gimmicks, technology, and distribution. It doesn't even happen through work. Creativity is frankly adjacent to mental illness, and overlapped with it substantially. A lot of talented people kill themselves, and all of them are miserable. The real gift is to be ungifted, and from what I saw in your Green Arrow script, that's the gift you were given."
6,Full Meta Jackrick,Writer,You couldn't have seen that.
6,Full Meta Jackrick,Morty,I'm Joseph Campbell. I saw it.
6,Full Meta Jackrick,Writer,The villain was a placeholder.
6,Full Meta Jackrick,Morty,"I said I saw it Jan. I didn't say I could get past page five. Your villains aren't the problem. The problem is when you write, you're a villain. If you wanna be a hero, just stop."
6,Full Meta Jackrick,Worker #3,You know what? Maybe I will register.
6,Full Meta Jackrick,Story Lord,Tell me I'm the new Mr. Nimbus.
6,Full Meta Jackrick,Rick,Oh. Looks like your writer took a hiatus.
6,Full Meta Jackrick,Story Lord,Ah fuck.
6,Full Meta Jackrick,Rick,"You're less motivated to fight now, so this is literally punching down, but you saw it coming."
6,Full Meta Jackrick,Story Lord,You failed me.
6,Full Meta Jackrick,Writer,No. I failed you.
6,Full Meta Jackrick,Story Lord,All good things must come to an end.
6,Full Meta Jackrick,Rick,"All bad things do though, so don't flatter yourself."
6,Full Meta Jackrick,Morty,Joseph Campbell says you're the one that has to put him down.
6,Full Meta Jackrick,Rick,"Wait, wait, wait, Joseph Campbell also says you have to use this brand new limited edition Rick plush  available only on rick-plush.biz. Supplies are limited. Act now."
6,Full Meta Jackrick,Morty,He did?
6,Full Meta Jackrick,Morty,"Jesus, that's the last time I buy a toy from a Rick."
6,Full Meta Jackrick,Rick,The plushies are obviously well made.
6,Full Meta Jackrick,Morty,Thanks for getting us back alive Rick.
6,Full Meta Jackrick,Rick,Well I am a master at both worlds Morty.
6,Full Meta Jackrick,Writer,"Joseph Campbell told me to stop writing, because it should be effortless, and when it happens organically, that's what it's meant to be. You know like umm like me. I'm a writer, here's a pencil. Writers use pencils. Okay so like, what if the pencil used me? Like okay yeah, so it's like a magic pencil that writes the writer's life. Holy shit it's a movie about a writer. I'm back!"
6,Full Meta Jackrick,Tag Man,"Yeah, I'm Tag Man. I-I-I live in the tag. I-I-I am the tag. I'm Tag Man. Tag-tag of the episode man.  Did you get any of that?  Yeah, when the episode's over, look out because  Yeah, here comes Tag Man, and I go crazy. Tag Man yeah.  I'Imma tag your ass. Tag that ass.  Tag Ass Man. I'm that Ass Man now.  I'm Tag Man. Here's what you get. Here's your tag. You want some more? You want some more tag, you sick pieces of shit? Cause I'm Tag Man.  I miss my wife. Too bad. This is it. Tag Man yeah."
6,Solaricks,Rick,"Ugh, guess this is how it ends. I thought I was better than this. Dramatic voiceover while stranded in space? I-I guess when you're dying, the first thing to go is your creativity. Citadel's gone, and-and the saucer we escaped in is out of power."
6,Solaricks,Alternate Morty,"Oh man, I'm so scared in here ¡®"
6,Solaricks,Rick,The extra Mortys went feral¡®
6,Solaricks,Alternate Morty,Gahhhh!
6,Solaricks,Rick,"¡®Eh, some problems solve themselves. Been drinking a lot¡®Morty! I told you to write this down! I-I don't have a helmet like that Avengers guy did!¡®been drinking a lot of my piss. Portal Gun's still broken."
6,Solaricks,Morty,Guess that was all part of Evil Morty's plan.
6,Solaricks,Rick,"""Evil Morty"". Can we stop flattering this guy? His plan was to monologue and fuck off! He basically threw a tantrum to announce he was quitting twitter!"
6,Solaricks,Morty,"Nobody quits Twitter.  Hey, remember, like a second ago, when you pretended to not know who Iron Man was. Who was that for?"
6,Solaricks,Rick,"Shh, shh, shush, Morty. This is how we go. Bear it with grace.  Spinal cord, Robitussin as a base, then surprise me."
6,Solaricks,Morty,Mom!
6,Solaricks,Rick,"Beth, maybe!"
6,Solaricks,Rick,"Is she trying to say something?  We-we can't hear you! How dumb are ¡® Beth, you're in a vacuum, sound travels on air!  Why am I yelling?"
6,Solaricks,Space Beth,IS THIS A PRIVATE PARTY? OR CAN ANYONE JOIN?
6,Solaricks,Morty,Wow. Great.
6,Solaricks,Rick,"Yeah, that's ¡® Wow. Really worth it. That was not worth it! It's corny!  You! Corn! Dying of starvation here!"
6,Solaricks,Space Beth,"WHEN I DECIDED TO SAY IT, I DIDN'T KNOW IT WOULD BE ¡®"
6,Solaricks,Morty,"Oh my God, stop explaining!  Stop explaining!"
6,Solaricks,Space Beth,¡® SUBJECTED TO THIS SCRUTINY.
6,Solaricks,Rick,Are you finished?  She's not finished.
6,Solaricks,Space Beth,MAYBE I WON'T RESCUE YOU.
6,Solaricks,Rick,"Oh, real mature!"
6,Solaricks,Morty,"Oh, nice."
6,Solaricks,Rick,Real classy.
6,Solaricks,Rick,"It was a good line, honey."
6,Solaricks,Space Beth,I didn't need it to be. I don't care what you think.
6,Solaricks,Home Beth,"Oh my god, she found you. Here, eat. Eat."
6,Solaricks,Morty,Oh hell yes!
6,Solaricks,Rick,"Hold on, buddy. Our systems could go into shock from solid food.  Digestibot, convert to nutrient mass."
6,Solaricks,Rick,I'm just gonna risk it.
6,Solaricks,Home Beth,"Since when do you guys get stranded?  Thank you, by the way."
6,Solaricks,Space Beth,Almost left them out there.
6,Solaricks,Rick,"Portal travel's broken.  Mmm. Are these heirloom tomatoes? Digestibot, try these."
6,Solaricks,Digestibot,Yum. Yum.
6,Solaricks,Home Beth,So you can't hop realities anymore? Does that mean you'll finally have to wash your robe?
6,Solaricks,Rick,Good point. They need to reboot the Portal Index immediately.
6,Solaricks,Rick,"Basically just a hard reset on the fluid. Hold tight, the Earth's gonna shake a bit."
6,Solaricks,Space Beth,Uhh ¡®
6,Solaricks,Home Beth,Oh!
6,Solaricks,Rick,"Oh, shit."
6,Solaricks,Morty,"Wait, what? What's happening?"
6,Solaricks,Rick,"Instead of resetting portal travel, I may have reset portal travellers. Too late to apologise."
6,Solaricks,Jerry,"Rick, why am I pulsing green? And don't say you don't know, because you're pulsing green."
6,Solaricks,Morty,"Rick, are we about to die?"
6,Solaricks,Rick,"No, we're about to vanish from this reality."
6,Solaricks,Jerry,That's totally dying!
6,Solaricks,Rick,No it isn't! It's everyone from this reality returning to their reality of origin.
6,Solaricks,Morty,Back to our original universes!
6,Solaricks,Rick,"I explained it fine, Morty. You're spoonfeeding spoons. Where is Summer?"
6,Solaricks,Summer,"Oh nice, you guys are back.  Whoa."
6,Solaricks,Rick,"Summer, three of us are one-way blind-hopping. You gotta help us get back. There's a protocol for this in your chores server, filename 'Booger-Aids'."
6,Solaricks,Summer,Every file is 'Booger-Aids'!
6,Solaricks,Rick,"I¡®I hate naming things! Just search for words like 'one-way blind-hop, reset map beacon'."
6,Solaricks,Jerry,Why do I have a reality of origin?
6,Solaricks,Rick,"There's no time to explain, Jerry. Counting on you, Summer! One-way blind-hop beacon protocol.  Here we gooooo!"
6,Solaricks,Jerry,So there was time to explain.
6,Solaricks,Rick,"Don't waste extra precious seconds with your pettiness, Jerry!  Summer, let's run down¡®"
6,Solaricks,Summer,"One-way blind-hop reset beacon, 'booger-aids'."
6,Solaricks,Rick,Cool.  Wow.
6,Solaricks,Jerry,There was so much time to explain!
6,Solaricks,Rick,"Yes, fine! Hindsight is 20-20. Who has ever taken this long to vanish?"
6,Solaricks,Jerry,"How did I end up not in my own universe?!  Oh, my god. The Jerryboree."
6,Solaricks,Rick and Morty,Oh! The Jerryboree!
6,Solaricks,Rick,Deep cut.
6,Solaricks,Home Beth,"Wait, but where's our real dad and our real Morty?"
6,Solaricks,Summer,Buried in the backyard.
6,Solaricks,Home Beth,That's what the possums are after.
6,Solaricks,Space Beth,"Dad's got you in the family business too, huh?"
6,Solaricks,Summer,"Yeah, Morty's an easy mark, but Rick pays me in things like ¡®"
6,Solaricks,Summer,Wolverine claws.
6,Solaricks,Space Beth,"Well, looks like you got this. See you guys in another¡®two years?"
6,Solaricks,Summer,"Or you could stick around for this one? Looks like it involves Grandpa's grotty citadel.  We could, you know, break things, loot stuff."
6,Solaricks,Space Beth,I should ¡® probably get back to ¡® saving the galaxy.
6,Solaricks,Summer,Please?
6,Solaricks,Space Beth,Guess I could loot some stuff. Fine. Yeah. Okay. Let's make it quick.
6,Solaricks,Home Beth,"Awesome, I've never been. Let's do this. Okay. Adventure family. Woo!"
6,Solaricks,Summer,Uhh ¡® Okay!
6,Solaricks,Rick,Fuck.
6,Solaricks,Rick Prime,"Excuse me? Bro, Ricks don't pass on this."
6,Solaricks,Voice,"Rick, is that you?"
6,Solaricks,Rick,"Yeah, Diane."
6,Solaricks,Diane,You've been gone so long.  Did you find our daughter's killer?
6,Solaricks,Rick,"Not yet, sorry. Still looking."
6,Solaricks,Diane,"You'll find him. You always do everything you set your mind to, except keep your family alive. But that was hardly your fault."
6,Solaricks,Rick,Mute.
6,Solaricks,Diane,"If I could be muted, I wouldn't be too-too-too good at haunting you, would I, you dirty bear?"
6,Solaricks,Rick,Yeah. I forgot I wanted to be haunted.
6,Solaricks,Diane,"I guess you predicted you might. That's where haunting comes in handy, huh?"
6,Solaricks,Rick,"Very good point, sugar."
6,Solaricks,Morty,Rick?
6,Solaricks,Morty,"Hello? Original family? Sorry about last time. Rick, he was in space prison. We couldn't just¡®hello?"
6,Solaricks,Morty,Aaaah!
6,Solaricks,Morty,"Aw, geez."
6,Solaricks,Morty,Ah!
6,Solaricks,Morty,Oh!
6,Solaricks,Jerry Prime,"Agh! Ah, fuck! Dammit Morty, there's no doctors anymore."
6,Solaricks,Morty,Dad!?
6,Solaricks,Home Beth,"Figures it's underwhelming, the one time I visit."
6,Solaricks,Summer,"Yeah, sorry, usually, there's cowboy Rick and Mortys and stuff."
6,Solaricks,Home Beth,"Looks like they could use a couple repairmen Ricks and Mortys, right?"
6,Solaricks,Summer,"Oh, tight! Little scavenger dudes. If they shoot at us, I'm allowed to ¡®"
6,Solaricks,Summer,"do this.  Shit, yeah."
6,Solaricks,Summer,"Space Mom, get in on this!"
6,Solaricks,Summer,Cool Mom.
6,Solaricks,Space Beth,Let's keep it moving. I don't have all day.
6,Solaricks,Home Beth,I got it! I got it.  Sorry!  Sorry!  I got it. Sorry!
6,Solaricks,Home Beth,I was ¡® gonna do it ¡®
6,Solaricks,Summer,"Ugh, terrestrials, am I right?"
6,Solaricks,Diane,I kept up the search in your absence. You want a new list of potential locations?
6,Solaricks,Rick,"You're always just one room away, huh?"
